comment;Lang-tag;SA-tag;Off-lang-tag;;;
Yassir Alaoui Ilyass Bougataya kolchi 4aymoot idkom fih;DAL;2;1;;;
Mouna Habbassi Souad Dodouche la hadi nichan h;DAL;3;0;;;
Chaimaa Bnr lae eda erafty shkun n3alilik slam;DAL;3;0;;;
lah yjazik a3mti lfifa blkhir nti li katfhmina;DAL;3;0;;;
Le prix et ca tient combien de temps;FRN;3;0;;;
Le prix il vous plait de ce lifting;FRN;3;0;;;
Les chevaux doivent etre ramasse par une charlotte;FRN;3;0;;;
Khalid Hbichi Wahid Belfqih lflous 3andmn mchat tfo;DAL;2;1;;;
Lhamaj hadoou houma liryndmo kass l3alm rayndmoo zboubba;DAL;2;1;;;
MOhemmed Jab lmoghrib zin khasso gha flouss h;DAL;3;0;;;
Lmohim un jour on va mourir 3lach l3adab;FRN;3;0;;;
Dawla Rahal lo kan koun tam sakt h;DAL;3;0;;;
Ma3omri sma3t 3la had linsan walaw kilma wa7da;DAL;3;0;;;
Youssef Mediouni machi dik khales li kat3reef nta;DAL;3;0;;;
Mais je ne voix rien que le visage;FRN;2;0;;;
makan li9a2 kol sana Bohem Youness Salim ;DAL;3;0;;;
Mal9iti madjib rir had saida lemaban fiha walou;DAL;2;0;;;
ManonaGuilloul kolchi 3la براده not9 bach 9ra khaliji;DAL;3;0;;;
Martiil khawya db 9bayla kont fkornix mxit masiyo;DAL;3;0;;;
Masrahiat 9oltluh Al muriskion abriaa min had almasrahia;DAL;3;0;;;
Chahrazed Belbachir mazal mabra yhdik lah bach tkhlssi;DAL;3;0;;;
Mouna Sabri Leila Sabri Hind Sabri mchaw b3id;DAL;3;0;;;
Men kolchi bayna arbi het yekdar ykon jazairi;DAL;3;0;;;
Meskina lah yerehma we yeje3la men ahl jena;DAL;3;0;;;
Mgharba 9at3ine chanete hna dima mkhalyine passage peiton;DAL;3;0;;;
Ms dak edawr eli dar fwala3alayk maxi zin;DAL;2;0;;;
Boujida Fawzia mxi 9ol Neymak nas chekayaklo h;DAL;2;0;;;
Ghita Amrani Lina Halile nari ecoutez rah kanbki;DAL;3;0;;;
Narjis tfarja hta lakhiir ushof fmen ghatfekrek hahah;DAL;3;0;;;
Fatima Zahra Yassine H naru ana tstite bdhek;DAL;3;0;;;
Dalinda Bailout ndozo nchofo had chi ola blach;DAL;3;0;;;
Amine El Farhaoui o19 tslk ya sahbu h;DAL;3;0;;;
obaghin kas l3alam azwaml makatmrgoch diwha afhdchi laysawb;DAL;2;1;;;
Omar ela hsabi wlaah hta dRaab meaaya paasiu;DAL;3;0;;;
On devrait avoir plus de prof comme lui;FRN;3;0;;;
Ou se touve votre cabinet dr et merci;FRN;3;0;;;
Fuck Espagne pays des Putes Vive le Maroc;FRN;2;1;;;
Pour le cou vous faites quoi une corde;FRN;3;0;;;
Pourquoi avez vous supprime article de immigration clandestine;FRN;3;0;;;
Pourquoi pas avec nos freres algeriens et tunisiens;FRN;3;0;;;
Sam Mans prochaine fois nord du maroc Inchallah;FRN;3;0;;;
Wiided ino Eak ptdr contrat 3la shab lgantra;DAL;3;0;;;
Puerta de la Reina باب العقله حاليا بتطاون;AUT;3;0;;;
Tisam Btisam Sheti qotlk aytfho db hadi yam;DAL;3;0;;;
que pena se siente cuando haces la comparacion;ESP;3;0;;;
Qu on en finisse avec ces pratiques degueulasses;FRN;3;0;;;
Rah ghir jat M3a kora demain ybdaw ymchiw;DAL;3;0;;;
Rah i9ed ikoun les deux en meme temps;DAL;3;0;;;
Ghislaine El Oueryaghli rkezli ala rifi wjebli sakhfoni;DAL;3;0;;;
Hafsa Hga s7ab fe tetouan had el ayama;DAL;3;0;;;
Sa doit etre le jour du aid sa;FRN;3;0;;;
Saber photo de profil vs mli katchoufha besa7;DAL;3;0;;;
Sad9o rjal 3la chi dowal akhrin chokran lihom;DAL;3;0;;;
Sahar on dirait confluence surtout le musee enface;DAL;3;0;;;
Salam docteur tbarkalah alik momkine adresse et telephone;DAL;1;0;;;
Salam wach hadi jirah ol chnahiya obchhal tman;DAL;3;0;;;
Salma et voila une bonne nouvelle pr toi;FRN;3;0;;;
Med Asry Shu sh feletna mli mshyna h;DAL;3;0;;;
TiMa Abdullah Zineb Zara Hafsa Stitou shofto hada;DAL;3;0;;;
Si vous cherchez un Bedaoui je suis la;FRN;3;0;;;
Oum Sakhae Ziani sma3 h la3na9 mxarmlin h;DAL;2;0;;;
El Mssouri Med smaa smaa potola h alouka;DAL;3;0;;;
Soukaina Ouali soukita 9arabna nchofok inchaa lah haka;DAL;3;0;;;
Surement le matin un premier jour de ramadan;FRN;3;0;;;
Surtout il ne faut pas leur tirer dessus;FRN;3;0;;;
Sushi delicieux je lai mange est bon bravo;FRN;1;0;;;
Svp adresse numero du telephone et le prix;FRN;3;0;;;
Symbole unique de la resistante marocaine et casablancaise;FRN;3;0;;;
Yassine Ta Yassine Gourri Ismail Gourri t3almou ronda;DAL;3;0;;;
tanshoufo ghir had sayda ma3amarna chafna wa7da khra;DAL;3;0;;;
Med Ayoub Atmani tayara ya zabi yah s9ol;DAL;2;1;;;
Tous avec nos trois equipes allez les marocains;FRN;3;0;;;
Tout court h Ziyad طرام فيه شبر وشويه;AUT;2;0;;;
tres belle plage ou tu peux pas nager;FRN;1;0;;;
Tu vis dans une Cabane Youssef Laroussi hh;FRN;3;0;;;
Bouhram Asmaa un weekend la ca serait top;FRN;1;0;;;
Une bonne adresse pour les amateurs des sushis;FRN;3;0;;;
Faycal Be Moh Amed voila tete de brakna;FRN;3;0;;;
Votre adresse et votre numero de telephone merci;FRN;3;0;;;
Vous faites quoi pour les taches brune merci;FRN;3;0;;;
Vous mettez des pts ds le cuir chevelu;FRN;3;0;;;
Vous remuez le couteau dans la plaie la;FRN;3;0;;;
wa 9rahom lina nit nta rah matiban walo;DAL;2;0;;;
Sba9li Jit Hna waw Rziza 3liya had blassa;DAL;3;0;;;
Nadia Tahiri wayaw machha nata da3mod khas nir;DAL;3;0;;;
Oumayma ghari wch hada howa li kanty galtyli;DAL;3;0;;;
Wch livraison ghir casa seulement et mohamedia nn;FRN;3;0;;;
Fatine Taibi wejdi rassek ndiw wiam tchofeha darori;DAL;3;0;;;
Hahahahahah MarUan El Mkadmi welahila jaboha hiya hadik;DAL;3;0;;;
What is the name of the first song;ANG;3;0;;;
Wikipedia le nas le mkeljen اقرا علي طنجه;AUT;3;0;;;
Wlad hriz kol ochrob Hta ibano walidik hh;DAL;3;0;;;
Khadija Amrazi H wlh hta 9rib yhma9 h;DAL;3;0;;;
H Maghribi Wa Aftakhir wllah hta tchouf jada;DAL;3;0;;;
Amina DH yak matrti mn blastk wakha wazna;DAL;3;0;;;
Meriam El Mahi Mehdi Bujnane yakema beghitou nemchiiw;DAL;3;0;;;
Yarbi slma bgha tsghr rsha awdi lah ihdii;DAL;2;0;;;
Youness walakin si youssef ma 3elemhomch yteybo h;DAL;3;0;;;
Zakaria smee3 lia smiyat dial les maeques h;DAL;3;0;;;
Zineb Ait Said zin wach knti hadra tma;DAL;3;0;;;
اتمني ان يكون حتي الاساتذه منضبطين في عملهم;ARC;3;0;;;
اد قالت معمق عرف ماكاين والو من التحقيق;DAA;3;0;;;
اري تجاعيد علي مستوي العنق كيف التخلص منهم;ARC;3;0;;;
إسما عيل شحال من ضركه ضربنا تما ه;DAA;3;0;;;
اش غادي دير العنق حتي هو في التجاعيد;DAA;3;0;;;
اعلم الله ديك الجاكوار واش حلال اولا حرام;DAA;3;0;;;
اكثر من راءعه ايقظت احاسيس تاءهه يا صديقتي;ARC;1;0;;;
 الاثمنه في المتناول غير إيلا مبغيتيش;DAA;3;0;;;
الاخوه المغاربه مايمكنش لك تقولها او الابطال المغاربه;DAA;3;0;;;
التطوانين الحقيقيين هم اللي عندهم الحق في الرد;DAA;3;0;;;
الحمد الله ليمقلش الوزراء العدله والتنميه مباشرين بالجنه;DAA;3;0;;;
الحي المحمدي تحياتي استاد الفنان الكبير حسن فولان;ARC;3;0;;;
الزمن الجميل اصبحت من الزمن الجميل هادي جديده;ARC;3;0;;;
الس نور الدين علاش تتقلق راهم الاغبياء هما لكيسرو لبلاد;DAA;3;0;;;
العنوان من فضلكم انا راني تعقدت من وجهي;DAA;3;0;;;
الله مكرهتش تكون عندي دويره بلديه ايام الدراسه;DAA;3;0;;;
الله يجازيكوم شكون ايقولنا فاين كاين الجنازه شكرا;DAA;3;0;;;
الله يحفظ مدينتي الغاليه من الشفاره واصحاب المخدرات;DAA;3;0;;;
الله يرحم ويرحم جميع موتا المسلمين فران الحلوه;DAA;3;0;;;
الله يرحمه ويسكنه فسيح جناته امين يارب العالمين;DAA;3;0;;;
الله يرحمه ويسكنه فسيح جناته ويرزق اهله الصبر;DAA;3;0;;;
الله يرحمو ويجعل مثواه الجنه ان شاء الله;DAA;3;0;;;
الله يطول في عمري وكل من قال امين;DAA;3;0;;;
الله يكون معنا الله يكبرنا علي طاعه الله;DAA;3;0;;;
اللهم اجعل كيدهم في نحورهم ورماحهم في صدورهم;ARC;3;0;;;
المرحله ديالو نتهت ونشكره علي كل ماقدمه للفريق;DAA;3;0;;;
المغرب كامل إلا بلاصه وحده عارفاها ;DAA;3;0;;;
المهم كاس العالم راه غي ما تحلموش بيه;DAA;3;0;;;
المهم هذان الايدسبانيان دخلا التاريخ من بابه الواسع;DAA;3;0;;;
الي كان ممكن بينا نشوف اشن كادير ليها;DAA;3;0;;;
امر منه كل يوم لاصل الي إعداديه لحلو;ARC;3;0;;;
انا اري مقابله الجديده ستفوز فيها علي اﻻتحاد;ARC;3;0;;;
انا سلاوي والله بزز باش فهمت شنو تاتقول;DAA;3;0;;;
بالصحه والراحه لاله لغزاله تبارك الله عليك دكتور;DAA;1;0;;;
بالله غير هما سباب التكرفيس لي عايشاه لبلاد;DAA;2;0;;;
برافو دكتور انا غدي نقلب عليك فين ماكنت;DAA;1;0;;;
برشلونه تجتاح ريال مدريد دوما في البرنابيو ه;ARC;3;0;;;
بغات تصغار لا حول ولا قوه الا بالله;DAA;2;0;;;
بقات ليكم غير الشيعه تحالفو معاها امساخيط الواليدين;DAA;2;1;;;
بقت دور حتي جبتها ليه ضربه ليها بالعين;DAA;3;0;;;
 بلحق فحال نساء مشاو كملين ماتو;DAA;3;0;;;
بلد كله جود ولكرم وعلي راسهم ولاد حريز;ARC;3;0;;;
تبا لهم لا يفلح الساحر من حيث اتي;ARC;2;1;;;
تبارك الله عليك دكتور ابن توجد عيادتك وشكرا;ARC;1;0;;;
تبارك الله عليك دكتور شحال تكلف هذ العمليه;DAA;1;0;;;
تبارك الله عليك قولينا التمن وجهي بدا كيترخا;DAA;1;0;;;
تبرك الله عليك دكتور ياريت يحلفني الحض معك;DAA;1;0;;;
تتبان ليا عواجت ليها تقبه ديال منخره ليسر;DAA;2;0;;;
تجمع قيمه الارصده البنكيه ديالهم نشيرو الكره الارضيه;DAA;3;0;;;
تعياي متصغر راسك غيبان الكبر الله يهدي الجميع;DAA;2;0;;;
جات غزاله وبكن وجها عامر ومضور جات مزيانه;DAA;1;0;;;
جاوب الله يخليك ادكتور فين كاين العنوان بليز;DAA;3;0;;;
جهه الدار البيضاء سطات حاليا ومحكمه الإستءناف قديما;ARC;3;0;;;
حبيبتي تطوان الله يحفضك لنا من كل شر;DAA;3;0;;;
حتي انا ارغب في استعمالها الثمن الله خليك;ARC;3;0;;;
حدانا كل قنت من الحبوس عندي فيه ذكري;DAA;3;0;;;
حكم بجب معاقبته لسببه المباشر في إقصاءه للمغرب;ARC;3;0;;;
حي النيارين مركز الاحتفال بعاشوراء ايام السبعينيات والثمانينيات;ARC;3;0;;;
حي جميل جدا كان مقر المقاومين ايام الاستعمار;ARC;3;0;;;
حي نقي صراحه كيعجبني الجو ديالو في رمضان;DAA;3;0;;;
حيث الاسيان العنصريۃ قتلو الناس من لقمۃ العيش;DAA;3;0;;;
حيوان المغرب حتي ولو تخسر مه بخمسه يعويط;DAA;2;1;;;
خصك الدكتور تبيلين اش كديرليها فرسها باش نشوف;DAA;3;0;;;
دبا شد لكنه وحده يا لفصحه يا دارجه;DAA;3;0;;;
ديك اللحيه اللي فوجهك غير مشي زولا الديوث;DAA;2;1;;;
ربنا كبير ما بيتركشي حق حد الله اكبر;DAA;3;0;;;
رحمه الله عليه اللهم ادخله فسيح جناتك يارب;ARC;3;0;;;
رحمه الله تعالي وغفر له واسكنه فسيح جناته;ARC;3;0;;;
زدتو فيه كلهم لعبو بقتاليه علي جال الوطن;DAA;3;0;;;
زورو زاكوره تشوفو الكرم وحسن الضيافه روعه بلادي;DAA;3;0;;;
سبحان الله قالك من المسلسلات والناس هاربين علينا;DAA;3;0;;;
ستحاسبون جميعا علي ماقترفت يداكم فقط صبرا بالله;ARC;2;0;;;
سلام دكتر انا بغيه نادير شفط الي البطن;DAA;3;0;;;
سلام دكتور حظ سعيد ممكن نعرف الثمن شكرا;DAA;3;0;;;
سلام دكتور كم تكلف هده العمليه من فظلك;ARC;3;0;;;
سمتو البراق الله يرحم الوالدين ه زير معنا;DAA;3;0;;;
سءال بليد باينه حيت هوما لي داو الفلوس;DAA;2;0;;;
سءال يثير العنصريه كفي من مثل هذه الخرافات;ARC;2;0;;;
شافوا الشباب بداوا كيوعاوا بغاوا يتلفوهم بالتجنيد الإجباري;DAA;3;0;;;
شكرا هذا هو الواقع ماقلته وكننا نساير العصر;ARC;3;0;;;
شمال المغرب تحفه وماتبقي غي خضرا فوق طعام;DAA;3;0;;;
شنو غيدير به غادي يحويه مسح لو به;DAA;2;1;;;
صحيح مقالاتك من فضلك ولا تكون من الجاهلين;ARC;2;0;;;
صراحه الجزاءر واليمن صضموني عرفنا الخاوه من الاشقاء;DAA;3;0;;;
صفحه المرتزقه اتحاد طنجه يستحق اكثر من حفل;ARC;2;1;;;
صيف تصلات تغير طقس من صيف الي شتاء;DAA;3;0;;;
ضروري لان عدد الحوادث داخل المدن الشوارع الكبري;ARC;3;0;;;
طنجه انتر تعتبر الناطق الرسمي لحزب الياس الحوماري;ARC;3;0;;;
طنجه شتا كاتكون ديالنا او صيف ديالوم ه;DAA;3;0;;;
عبد المجيد الظلمي رحمه الله ولد درب سلطان;DAA;3;0;;;
عبر علي مو حيث الاسبان حكاره او عنصرين;DAA;3;0;;;
عزيز ها واحد الفرقه جديده يله غاده تتاسس;DAA;3;0;;;
عقليه عسكريه Fin kent kenti 3end khaltek fraxidia;AUT;3;0;;;
عندك الحق دبا القال والقالا هي اللي كدور;DAA;3;0;;;
عينيها ادمعوا باين هادشي صعيب حتي هيا مخلوعه;DAA;3;0;;;
غزاله مارتيل في هاذ الوقت الهدوء والسكون واو;DAA;3;0;;;
غنجي العنق هاد العشيه وغنقلب علي هاد الرسومات;DAA;3;0;;;
فعلا التطوانيين اقتصاديين لكن مشي حتي لهذه الدرجه;DAA;3;0;;;
في العالم العربي لا يوجد صحفيون شرفاء بتاتا;ARC;3;0;;;
في اي مدينه في المغرب اريد العنوان والهاتف;ARC;3;0;;;
 قولي ذكرياتك القريبه مع المكان ه;DAA;3;0;;;
كانت ساكنه فيه جدتي الله يرحمها وكنا نزورها;DAA;3;0;;;
كتونسي ساشجع روسيا غدا تضامنا مع المغرب الشقيق;ARC;3;0;;;
كره القدم افيون جميع شعوب متخلفه او متحضر;ARC;3;0;;;
كنت خدام هناك لمده تزيد علي عشرين سنه;ARC;3;0;;;
كنخمم علاش جات غير فالحديد المخير وسبحان الله;DAA;3;0;;;
كون كنت منو لوحو في البحر منخليهش يضربني;DAA;3;0;;;
كيضربو حيت غامر بحياتو باش يمشي يعيش بكرامه;DAA;3;0;;;
كيفاش ما حستش وهو كيقول تنجيد ولكدوب هادا;DAA;3;0;;;
لا حول ولا قوه الا بالله العلي العظيم;ARC;3;0;;;
لا نسلم علي العدو حتي تضع الحرب اوزارها;ARC;3;0;;;
لابد من عوده التحكيم للمسانده قبل فوه لاوان;ARC;3;0;;;
لاحول ولا قوه الا بالله الله يخد الحق;DAA;3;0;;;
لايوجد خراب بيوت العاءلات اكثر من غلاء المعيشه;ARC;3;0;;;
لغادي إيتشد إتشد علا الزين ماشي فرس النهر;DAA;3;0;;;
للاسف الحظ ما عاوناش وحتي التحكيم ضيعنا شويه;DAA;3;0;;;
للاسف الشديد ماشفنا والو اش من عمليه هادي;DAA;2;0;;;
لي تايصور خص يصور لينا تما ليفيه شعر;DAA;3;0;;;
ليس من احتفال سكان تطوان هذا جديد علينا;ARC;3;0;;;
ما بان لي غير كيلعب في شعرها ه;DAA;2;0;;;
ما كين لا تضامن ولا تاخر انتخبات قربت;DAA;3;0;;;
مابينتيش لينا في كدير العمليه باش ناخد فكره;DAA;3;0;;;
ماشاء الله تغيير واضح تبارك الله عليك دكتور;DAA;1;0;;;
مافهمت وااو باش كتجبد خلينا نشوفو العمليه كامله;DAA;3;0;;;
مال هاد السيارات ماعندهومش لبلايك واش طارو بريح;DAA;3;0;;;
مبروك خوتي الطنجاويين فوزكم باللقب المستحق ديما راجا;DAA;3;0;;;
محتلين ارض في الوطن لا يجب سلام عليه;ARC;3;0;;;
مخلات لصغار ميقولو لاحول ولا قوه الا بالله;DAA;3;0;;;
مدرسه ام ايمن عين قطيوط الكل يستنكر دلك;ARC;3;0;;;
مساكن بقت فيكم معرطكمشي إوا حتي لعم لماجي;DAA;3;0;;;
مشاء الله اعليك دكتور طريقه ممتاره احسنت والله;ARC;1;0;;;
مضلمه عالريف زمان المهم فالريالطو الفيلم غير مهم;DAA;3;0;;;
ملل كبير لرءيه المحتوي الصوره منذ اكثر 2017فكفايه;ARC;3;0;;;
من ابناء الحي المحمدي ومن مءسسي مسرح الحي;ARC;3;0;;;
نتيجه مبهره شكرا لكم مع مزيد من التالق;ARC;1;0;;;
نحن مغاربه نتمنا للكم سنه هجريه سعيده للجميع;ARC;3;0;;;
نعم اكيد اصلا هما لاش داروها باش يواكبوهم;DAA;3;0;;;
 نعم انها الاجمل في المغرب;ARC;3;0;;;
ه راه غير شفار واحد يخلص الحزاق كامل;DAA;2;1;;;
ه هادي فخاطر إلي مخلين الشعب بلا خاطر;DAA;3;0;;;
ه ولاهيلا ضحكت من قلبي الله يفاجي عليك;DAA;3;0;;;
ها شقولنا البارح سياسه التقشف ;DAA;3;0;;;
 هاد الفيديو داروه علي ودك ه;DAA;3;0;;;
هاد حوريه البحر عالم الله بشحال جابها اخنوش;DAA;3;0;;;
هادي تقويسا سانك سانك والله الي سانك سانك;DAA;3;0;;;
هادي زوينه انا شخصيا باقي مقاطع من depart;DAA;3;0;;;
هالعار لا ما تفهمونا كيفاش دارلها من شعرها;DAA;3;0;;;
هذا راه شعبان المفروض ننشر الدعوه الا الله;ARC;3;0;;;
هذا سوال يمكن يعمل حساسيه بين مناطق المغرب;ARC;3;0;;;
هل يمكن للخير ان ياتي من خفافيش الظلام;ARC;2;0;;;
وا اللي دلاو كناكها دلاو بارك من التجباد;DAA;3;0;;;
واش غير كيشد شعر وكتجبد والله مفهمت والو;DAA;3;0;;;
واش كتحس بشي حاجه شفتك كتجبد ليها راسها;DAA;3;0;;;
واش كين شي حل للخطوط اللي حدا الفم;DAA;3;0;;;
واش هاد بني قحبون سلاله بنو زملون فبلادنا;DAA;2;1;;;
واش هذا بنادم ولا شي نوعيه غير البشر;DAA;2;1;;;
والكارثه هو انه حتي الحكم طلع تركي ه;DAA;3;0;;;
وتتشا مصر وصلوها مع 45 سلاو لخطبه ه;DAA;3;0;;;
وش ممكن تزيد في العمر وتشوف وقتاش غتموت;DAA;3;0;;;
وشي باغي سلفي شي باغي احتجاج مجموعه الحماق;DAA;2;1;;;
وصلاتلهم العظم بكل ما تحمل الكلمه من معني;DAA;2;0;;;
وضحو الينا العمليه كيف لانو ماشفنا اي شيء;DAA;3;0;;;
وفين هاد العياده في الدار البيضاء او الرباط;DAA;3;0;;;
